YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1,latitude,longitude,total_individuals
2019,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,24.5,19.0,31.0,531.0,,,,"$35,000 - $49,999",,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,5,Income,"$35,000 - $49,999",INC,INC3550,34.74865012400045,-92.27449074299966,130.095
2019,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.7,18.5,25.2,737.0,35 - 44,,,,,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,17,Age (years),35 - 44,AGEYR,AGEYR3544,40.48501028300046,-88.99771017799969,159.929
2019,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,4,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,34.865970280000454,-111.76381127699972,
2019,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,35.6,28.5,43.4,316.0,,Less than high school,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,10,Education,Less than high school,EDU,EDUHS,39.008830667000495,-75.57774116799965,112.49600000000001
2019,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,31.3,23.2,40.7,164.0,,,,"Less than $15,000",,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,11,Income,"Less than $15,000",INC,INCLESS15,38.89037138500049,-77.03196112699965,51.332
2019,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.3,16.0,21.0,1682.0,65 or older,,,,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,47,Age (years),65 or older,AGEYR,AGEYR65PLUS,35.68094058000048,-85.77449091399967,307.806
2019,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.1,16.6,28.7,394.0,,,,Data not reported,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,2,Income,Data not reported,INC,INCNR,64.84507995700051,-147.72205903599973,87.074
2019,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,35.8,30.6,41.4,564.0,,Less than high school,,,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,28,Education,Less than high school,EDU,EDUHS,32.745510099000455,-89.53803082499968,201.91199999999998
2019,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,25.3,21.5,29.4,858.0,,,,"$15,000 - $24,999",,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,28,Income,"$15,000 - $24,999",INC,INC1525,32.745510099000455,-89.53803082499968,217.074
2019,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,26.1,18.8,35.0,129.0,,,,,Non-Hispanic Black,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,32,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.493240390000494,-117.07184056399967,33.669000000000004
2019,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,30.1,23.8,37.3,270.0,,,,,Non-Hispanic Black,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,31,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,41.6410409880005,-99.36572062299967,81.27
2019,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.3,16.6,26.9,493.0,,,,"$25,000 - $34,999",,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,45,Income,"$25,000 - $34,999",INC,INC2535,33.998821303000454,-81.04537120699968,105.009
2019,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.4,18.8,26.6,526.0,25 - 34,,,,,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,40,Age (years),25 - 34,AGEYR,AGEYR2534,35.47203135600046,-97.52107021399968,117.82399999999998
2019,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Non-Hispanic Black,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q019,16,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,43.682630005000476,-114.3637300419997,
2019,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.1,17.5,23.0,1067.0,25 - 34,,,,,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,20,Age (years),25 - 34,AGEYR,AGEYR2534,38.34774030000045,-98.20078122699965,214.467
2019,MA,Massachusetts,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q019,25,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,42.27687047000046,-72.08269067499964,
2019,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.2,15.5,33.1,115.0,,,,,2 or more races,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,8,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.843840757000464,-106.13361092099967,26.68
2019,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,8.3,7.0,9.9,4024.0,,College graduate,,,,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q019,23,Education,College graduate,EDU,EDUCOGRAD,45.254228894000505,-68.98503133599962,333.992
2019,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Asian,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,40,Race/Ethnicity,Asian,RACE,RACEASN,35.47203135600046,-97.52107021399968,
2019,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.8,12.4,19.9,1340.0,,,Female,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,2,Gender,Female,GEN,FEMALE,64.84507995700051,-147.72205903599973,211.72
2019,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.0,18.9,21.0,9856.0,,,,,,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,20,Total,Total,OVR,OVERALL,38.34774030000045,-98.20078122699965,1971.2
2019,KY,Kentucky,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.2,11.7,17.0,1645.0,,,,"$75,000 or greater",,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,21,Income,"$75,000 or greater",INC,INC75PLUS,37.645970271000465,-84.77497104799966,233.58999999999997
2019,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,16.4,15.1,17.7,6416.0,65 or older,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,24,Age (years),65 or older,AGEYR,AGEYR65PLUS,39.29058096400047,-76.60926011099963,1052.224
2019,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.3,18.9,21.8,4961.0,,,Female,,,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q019,6,Gender,Female,GEN,FEMALE,37.63864012300047,-120.99999953799971,1007.0830000000001
2019,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,29.2,25.5,33.2,932.0,,,,"$15,000 - $24,999",,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,49,Income,"$15,000 - $24,999",INC,INC1525,39.360700171000474,-111.58713063499971,272.144
2019,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.6,15.4,22.4,636.0,35 - 44,,,,,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,40,Age (years),35 - 44,AGEYR,AGEYR3544,35.47203135600046,-97.52107021399968,118.29600000000002
2019,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,33.2,28.4,38.3,556.0,18 - 24,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,24,Age (years),18 - 24,AGEYR,AGEYR1824,39.29058096400047,-76.60926011099963,184.592
2019,NM,New Mexico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,24.7,20.7,29.3,718.0,45 - 54,,,,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,35,Age (years),45 - 54,AGEYR,AGEYR4554,34.52088095200048,-106.24058098499967,177.346
2019,NM,New Mexico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.7,21.0,26.5,2058.0,65 or older,,,,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,35,Age (years),65 or older,AGEYR,AGEYR65PLUS,34.52088095200048,-106.24058098499967,487.746
2019,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,2 or more races,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,11,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.89037138500049,-77.03196112699965,
2019,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.2,21.6,24.8,10161.0,,,,,,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,48,Total,Total,OVR,OVERALL,31.827240407000488,-99.42677020599967,2357.352
2019,MO,Missouri,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.1,14.8,22.1,823.0,,,,"$35,000 - $49,999",,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,29,Income,"$35,000 - $49,999",INC,INC3550,38.635790776000476,-92.56630005299968,148.96300000000002
2019,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.6,12.5,16.9,4478.0,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,12,Education,College graduate,EDU,EDUCOGRAD,28.932040377000476,-81.92896053899966,653.788
2019,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.9,19.4,29.1,406.0,25 - 34,,,,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q019,38,Age (years),25 - 34,AGEYR,AGEYR2534,47.47531977900047,-100.11842104899966,97.03399999999999
2019,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.9,18.6,25.7,666.0,25 - 34,,,,,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,18,Age (years),25 - 34,AGEYR,AGEYR2534,39.766910452000445,-86.14996019399968,145.85399999999998
2019,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.8,11.4,16.5,1307.0,55 - 64,,,,,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,50,Age (years),55 - 64,AGEYR,AGEYR5564,43.62538123900049,-72.51764079099962,180.366
2019,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,38.7,32.5,45.4,925.0,,,,"Less than $15,000",,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,48,Income,"Less than $15,000",INC,INCLESS15,31.827240407000488,-99.42677020599967,357.975
2019,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.6,6.6,29.4,76.0,,,,,2 or more races,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,32,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,39.493240390000494,-117.07184056399967,11.096
2019,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.1,17.6,22.8,1707.0,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,31,Age (years),35 - 44,AGEYR,AGEYR3544,41.6410409880005,-99.36572062299967,343.107
2019,MN,Minnesota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,31.2,27.0,35.7,640.0,,,,"Less than $15,000",,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,27,Income,"Less than $15,000",INC,INCLESS15,46.35564873600049,-94.79420050299967,199.68
2019,MT,Montana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.1,16.6,28.9,257.0,,Less than high school,,,,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,30,Education,Less than high school,EDU,EDUHS,47.06652897200047,-109.42442064499971,56.797
2019,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.4,17.7,21.3,3588.0,65 or older,,,,,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,26,Age (years),65 or older,AGEYR,AGEYR65PLUS,44.6613195430005,-84.71439026999968,696.0719999999999
2019,MT,Montana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Non-Hispanic Black,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,30,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,47.06652897200047,-109.42442064499971,
2019,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,29.2,26.0,32.5,2474.0,,,,Data not reported,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,24,Income,Data not reported,INC,INCNR,39.29058096400047,-76.60926011099963,722.4079999999999
2019,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,24.2,22.7,25.7,5224.0,,,Male,,,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,49,Gender,Male,GEN,MALE,39.360700171000474,-111.58713063499971,1264.2079999999999
2019,MA,Massachusetts,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.3,14.6,22.6,502.0,18 - 24,,,,,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q019,25,Age (years),18 - 24,AGEYR,AGEYR1824,42.27687047000046,-72.08269067499964,91.866
2019,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,39.0,34.0,44.2,476.0,,Less than high school,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,8,Education,Less than high school,EDU,EDUHS,38.843840757000464,-106.13361092099967,185.64000000000001
2019,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.7,16.2,19.3,3421.0,,,,,Non-Hispanic White,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,17,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,40.48501028300046,-88.99771017799969,605.5169999999999
2019,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,30.2,25.3,35.5,1237.0,,,,,Non-Hispanic Black,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,28.932040377000476,-81.92896053899966,373.574
2019,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,28.9,19.9,39.9,141.0,18 - 24,,,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,2,Age (years),18 - 24,AGEYR,AGEYR1824,64.84507995700051,-147.72205903599973,40.748999999999995
2019,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.8,20.8,25.0,2902.0,,,Male,,,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,42,Gender,Male,GEN,MALE,40.79373015200048,-77.86070029399963,661.6560000000001
2019,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.9,4.7,34.6,65.0,,,,,American Indian/Alaska Native,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q019,6,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,37.63864012300047,-120.99999953799971,9.035
2019,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,26.5,16.8,39.3,100.0,,,,,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,49,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.360700171000474,-111.58713063499971,26.5
2019,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.2,13.9,23.3,657.0,,,,"$50,000 - $74,999",,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q019,44,Income,"$50,000 - $74,999",INC,INC5075,41.70828019300046,-71.52247031399963,119.574
